user_id,product_id,category,brand,price,rating,purchase_count
554,ELECTRO_3476,smartwatch,oneplus,27251,1,2
2185,ELECTRO_2708,laptop,hp,105022,2,8
2613,ELECTRO_2436,laptop,boat,86237,1,3
1337,ELECTRO_8578,headphones,lenovo,13007,4,3
2452,ELECTRO_9527,mobile,xiaomi,2446,3,5
2449,ELECTRO_9920,tablet,oneplus,97956,3,3
605,ELECTRO_6203,headphones,samsung,101297,4,5
2928,ELECTRO_7647,mobile,boat,81770,2,7
1867,ELECTRO_4281,camera,sony,94494,2,6
2566,ELECTRO_6027,accessories,apple,114550,5,3
2177,ELECTRO_4513,smartwatch,realme,24990,3,7
2379,ELECTRO_9229,mobile,hp,80419,1,0
1704,ELECTRO_7238,tablet,sony,8420,5,4
1361,ELECTRO_6143,headphones,apple,33706,1,4
1061,ELECTRO_5594,headphones,samsung,20036,4,10
2189,ELECTRO_2183,mobile,sony,39520,1,2
302,ELECTRO_4220,tablet,boat,17517,1,2
2197,ELECTRO_8763,camera,realme,16901,4,2
629,ELECTRO_3248,smartwatch,xiaomi,144076,3,7
2790,ELECTRO_2092,smartwatch,dell,118482,3,8
2173,ELECTRO_3305,smartwatch,apple,83216,2,3
2177,ELECTRO_3750,camera,boat,70201,5,6
1260,ELECTRO_1804,mobile,hp,43875,3,6
628,ELECTRO_5495,camera,sony,45017,4,3
1104,ELECTRO_3045,tablet,dell,22446,3,10
1650,ELECTRO_8824,camera,apple,90787,1,1
1421,ELECTRO_2129,mobile,xiaomi,51665,1,5
1497,ELECTRO_8691,accessories,dell,99676,1,8
2411,ELECTRO_4472,headphones,dell,8731,1,5
1069,ELECTRO_2992,mobile,realme,81395,2,4
1974,ELECTRO_7149,laptop,realme,36896,2,10
2240,ELECTRO_7068,mobile,apple,97803,2,2
518,ELECTRO_7045,accessories,samsung,26270,5,9
359,ELECTRO_7390,headphones,oneplus,92772,5,10
2599,ELECTRO_3856,laptop,hp,111532,2,3
2073,ELECTRO_2226,tablet,realme,5361,4,6
2187,ELECTRO_4380,tablet,realme,83148,3,6
207,ELECTRO_3350,camera,lenovo,8493,4,8
1223,ELECTRO_2573,mobile,apple,29386,5,8
328,ELECTRO_2866,headphones,xiaomi,65364,2,7
1201,ELECTRO_8101,accessories,dell,139679,3,1
1470,ELECTRO_8106,smartwatch,lenovo,61619,5,4
1108,ELECTRO_5385,camera,sony,46811,2,2
1626,ELECTRO_1088,accessories,realme,65068,1,2
2362,ELECTRO_4980,accessories,xiaomi,111968,5,10
2049,ELECTRO_1436,camera,sony,114991,1,9
859,ELECTRO_7334,smartwatch,lenovo,17314,2,8
2290,ELECTRO_8415,tablet,apple,147662,5,4
106,ELECTRO_5047,tablet,apple,6988,3,5
2897,ELECTRO_5811,camera,realme,3549,3,3
1682,ELECTRO_3455,mobile,lenovo,83948,3,10
1997,ELECTRO_5459,mobile,hp,81999,4,10
1752,ELECTRO_4854,headphones,samsung,3386,3,2
401,ELECTRO_7598,mobile,lenovo,1807,5,1
2416,ELECTRO_1768,headphones,apple,107589,3,2
241,ELECTRO_2860,headphones,lenovo,148115,4,6
315,ELECTRO_2561,camera,hp,149313,3,4
1136,ELECTRO_6898,mobile,boat,44042,2,4
590,ELECTRO_2964,accessories,dell,138627,3,3
183,ELECTRO_4594,laptop,apple,147647,4,1
392,ELECTRO_5494,tablet,samsung,89406,3,4
2046,ELECTRO_2077,smartwatch,oneplus,76446,1,6
1688,ELECTRO_6451,accessories,dell,23055,5,1
2695,ELECTRO_3552,laptop,sony,11038,2,1
1218,ELECTRO_8668,camera,realme,14937,1,5
2298,ELECTRO_8718,laptop,samsung,52964,1,0
1290,ELECTRO_7675,camera,xiaomi,19384,5,7
863,ELECTRO_2241,laptop,sony,130462,3,6
1249,ELECTRO_2637,laptop,hp,32010,2,6
128,ELECTRO_8194,smartwatch,boat,77183,4,8
1677,ELECTRO_3150,headphones,realme,27181,1,9
675,ELECTRO_4471,tablet,lenovo,24204,1,4
2389,ELECTRO_1318,mobile,samsung,140712,3,5
674,ELECTRO_1800,mobile,oneplus,82117,4,8
991,ELECTRO_1446,smartwatch,dell,12460,3,10
1053,ELECTRO_9980,accessories,sony,56028,3,0
2923,ELECTRO_7159,headphones,apple,99638,2,0
2718,ELECTRO_4421,accessories,hp,26980,3,0
1312,ELECTRO_8716,accessories,dell,40177,5,7
421,ELECTRO_5949,laptop,apple,38482,3,0
1106,ELECTRO_9488,headphones,lenovo,135163,1,8
336,ELECTRO_2086,laptop,samsung,84243,4,7
931,ELECTRO_2903,laptop,hp,87146,4,1
1204,ELECTRO_4001,smartwatch,xiaomi,17161,5,7
2135,ELECTRO_9529,tablet,oneplus,104843,4,10
2286,ELECTRO_6770,mobile,apple,55278,1,1
1927,ELECTRO_8835,accessories,apple,16336,3,7
2680,ELECTRO_1655,accessories,oneplus,57715,2,6
1490,ELECTRO_3132,headphones,sony,132461,3,4
1602,ELECTRO_9846,headphones,lenovo,48322,1,1
1681,ELECTRO_3652,accessories,oneplus,109727,5,8
1595,ELECTRO_8376,tablet,oneplus,141690,2,2
1347,ELECTRO_6269,headphones,realme,40596,1,9
1153,ELECTRO_1341,accessories,boat,66049,1,9
605,ELECTRO_4709,headphones,oneplus,122110,1,4
52,ELECTRO_1038,headphones,realme,81964,5,3
2293,ELECTRO_3471,headphones,lenovo,68540,4,3
2798,ELECTRO_9823,mobile,lenovo,47651,3,7
2693,ELECTRO_1559,camera,sony,28094,3,9
2331,ELECTRO_1876,tablet,samsung,110003,5,4
149,ELECTRO_1469,laptop,lenovo,54469,5,1
667,ELECTRO_7312,tablet,dell,36289,1,3
2364,ELECTRO_4083,camera,realme,143058,2,1
257,ELECTRO_2200,tablet,dell,135919,1,10
2014,ELECTRO_4652,headphones,realme,123976,4,6
388,ELECTRO_7538,tablet,apple,136832,1,1
2066,ELECTRO_9594,smartwatch,oneplus,53903,5,3
1086,ELECTRO_1503,tablet,oneplus,43161,2,0
1079,ELECTRO_6069,tablet,oneplus,12281,3,2
137,ELECTRO_2301,smartwatch,apple,66641,3,0
1144,ELECTRO_9926,accessories,hp,67820,4,7
1553,ELECTRO_2851,smartwatch,boat,59025,4,8
734,ELECTRO_9874,smartwatch,hp,20290,5,8
1056,ELECTRO_2651,laptop,apple,131940,5,4
1275,ELECTRO_6555,smartwatch,xiaomi,32689,2,4
1704,ELECTRO_6907,tablet,oneplus,10353,4,7
24,ELECTRO_5649,laptop,sony,67457,5,10
1172,ELECTRO_3272,camera,realme,87351,5,9
2447,ELECTRO_2006,mobile,boat,103258,1,10
1465,ELECTRO_5618,accessories,xiaomi,22226,2,6
1673,ELECTRO_6835,camera,apple,13635,3,3
77,ELECTRO_3190,laptop,samsung,93082,5,10
455,ELECTRO_1896,laptop,oneplus,59186,3,4
620,ELECTRO_6086,laptop,xiaomi,22420,3,0
1858,ELECTRO_9621,mobile,lenovo,70227,4,2
2193,ELECTRO_7519,tablet,dell,67150,3,3
639,ELECTRO_7577,laptop,oneplus,143637,4,2
286,ELECTRO_8831,smartwatch,sony,90461,5,2
214,ELECTRO_5594,laptop,apple,44412,3,3
2239,ELECTRO_4993,mobile,apple,130010,5,9
2613,ELECTRO_3410,laptop,oneplus,61288,2,2
2881,ELECTRO_4058,laptop,dell,59863,1,7
1062,ELECTRO_4148,tablet,sony,105538,2,7
2035,ELECTRO_1490,camera,dell,20707,2,4
1494,ELECTRO_3810,mobile,dell,108277,2,3
259,ELECTRO_5657,tablet,lenovo,104836,5,3
846,ELECTRO_4293,headphones,xiaomi,13178,3,1
1220,ELECTRO_9647,laptop,dell,36938,2,1
896,ELECTRO_3424,accessories,realme,70815,3,2
1593,ELECTRO_5787,smartwatch,apple,115936,2,4
1590,ELECTRO_8540,accessories,dell,5674,2,0
256,ELECTRO_1005,tablet,hp,106057,1,0
2907,ELECTRO_2958,tablet,oneplus,108912,3,8
896,ELECTRO_8305,mobile,apple,125722,4,1
1114,ELECTRO_7094,laptop,xiaomi,131178,4,0
2095,ELECTRO_5703,tablet,lenovo,74589,1,6
1869,ELECTRO_6777,tablet,sony,95181,5,7
1286,ELECTRO_4411,tablet,dell,18643,3,9
1563,ELECTRO_8451,laptop,xiaomi,97545,5,0
76,ELECTRO_7186,camera,boat,41378,2,3
554,ELECTRO_8971,laptop,apple,138806,3,7
1467,ELECTRO_4872,mobile,dell,115933,1,0
2057,ELECTRO_4824,tablet,boat,95371,4,9
2441,ELECTRO_1415,smartwatch,sony,65031,3,7
345,ELECTRO_8177,smartwatch,sony,68598,4,0
2841,ELECTRO_5806,camera,sony,95970,2,3
847,ELECTRO_6845,laptop,samsung,101933,1,0
1234,ELECTRO_4381,tablet,oneplus,144170,1,8
1459,ELECTRO_6457,smartwatch,oneplus,80339,2,0
145,ELECTRO_3728,headphones,sony,59626,1,6
1872,ELECTRO_8278,smartwatch,lenovo,76587,1,2
1619,ELECTRO_4013,mobile,sony,85797,1,8
800,ELECTRO_5413,laptop,dell,134471,4,1
2917,ELECTRO_1377,laptop,samsung,107499,3,6
2751,ELECTRO_8355,camera,samsung,82231,4,7
2552,ELECTRO_8502,camera,oneplus,7938,4,4
1539,ELECTRO_7534,smartwatch,hp,22369,2,6
2093,ELECTRO_5312,camera,lenovo,142775,5,0
1301,ELECTRO_1951,camera,apple,114131,4,3
1237,ELECTRO_8430,laptop,lenovo,69791,4,5
2033,ELECTRO_9608,accessories,sony,10088,3,7
1691,ELECTRO_4029,tablet,hp,51234,2,6
1234,ELECTRO_1682,headphones,lenovo,83995,3,10
1433,ELECTRO_4200,accessories,sony,13781,5,2
2421,ELECTRO_6606,mobile,samsung,96300,4,10
1452,ELECTRO_6382,tablet,lenovo,85208,1,2
2430,ELECTRO_5937,accessories,samsung,62303,5,3
1312,ELECTRO_4631,tablet,dell,113830,3,10
957,ELECTRO_1338,mobile,hp,47449,1,6
1091,ELECTRO_1720,smartwatch,xiaomi,146814,1,8
1175,ELECTRO_7489,tablet,hp,40873,3,9
2787,ELECTRO_5399,accessories,sony,76494,2,3
560,ELECTRO_7105,mobile,samsung,1740,1,7
2869,ELECTRO_1934,accessories,apple,53078,3,4
1353,ELECTRO_2978,headphones,xiaomi,64979,1,0
2545,ELECTRO_9404,smartwatch,apple,116285,3,5
1309,ELECTRO_6435,tablet,hp,131827,1,4
516,ELECTRO_3486,mobile,apple,10045,1,6
695,ELECTRO_8062,accessories,boat,48516,2,5
1288,ELECTRO_3099,smartwatch,boat,132497,3,6
1944,ELECTRO_8220,accessories,boat,28189,4,0
1076,ELECTRO_8962,headphones,apple,30729,5,1
2280,ELECTRO_6556,mobile,hp,1853,4,0
841,ELECTRO_3498,smartwatch,dell,32312,5,4
2208,ELECTRO_7110,accessories,sony,125744,3,10
2835,ELECTRO_8577,smartwatch,realme,82388,3,7
382,ELECTRO_8854,camera,dell,111565,3,3
195,ELECTRO_1266,accessories,dell,33456,3,6
862,ELECTRO_6525,accessories,oneplus,13104,3,1
510,ELECTRO_9924,smartwatch,boat,128380,5,6
851,ELECTRO_4499,camera,sony,20339,3,10
2691,ELECTRO_2181,smartwatch,boat,33376,2,5
1921,ELECTRO_9630,accessories,sony,12507,1,0
1665,ELECTRO_2310,accessories,dell,41241,1,5
2231,ELECTRO_5837,camera,dell,10881,2,1
1431,ELECTRO_2152,headphones,oneplus,131954,4,10
973,ELECTRO_4460,smartwatch,realme,136885,3,6
172,ELECTRO_3057,accessories,samsung,76317,3,5
430,ELECTRO_6537,camera,dell,86066,2,2
994,ELECTRO_5202,headphones,lenovo,70417,2,4
1036,ELECTRO_4653,smartwatch,samsung,88288,5,8
2882,ELECTRO_5615,camera,lenovo,73306,4,4
1236,ELECTRO_1704,headphones,lenovo,112799,5,4
2354,ELECTRO_6370,laptop,lenovo,12473,2,1
1473,ELECTRO_9707,camera,apple,69672,5,0
549,ELECTRO_9420,headphones,samsung,137300,3,4
778,ELECTRO_8867,mobile,samsung,26695,2,7
2369,ELECTRO_1422,camera,xiaomi,143895,5,8
1944,ELECTRO_9982,tablet,lenovo,1577,1,7
452,ELECTRO_9187,smartwatch,oneplus,36880,2,4
1072,ELECTRO_4484,mobile,oneplus,40145,3,6
392,ELECTRO_9528,accessories,apple,62498,3,8
1457,ELECTRO_5905,laptop,oneplus,9004,2,9
1978,ELECTRO_5442,tablet,samsung,65902,1,4
1500,ELECTRO_5683,camera,lenovo,40806,4,7
751,ELECTRO_5248,laptop,boat,95020,1,1
2568,ELECTRO_7952,camera,boat,67784,2,5
2068,ELECTRO_5155,laptop,samsung,107491,3,9
1711,ELECTRO_5722,camera,oneplus,102568,3,3
542,ELECTRO_8321,accessories,apple,56881,4,2
2748,ELECTRO_2560,tablet,samsung,24068,3,8
1746,ELECTRO_5816,laptop,realme,38883,5,1
2286,ELECTRO_4806,mobile,xiaomi,48231,5,7
293,ELECTRO_5419,tablet,lenovo,74946,5,5
1167,ELECTRO_6650,headphones,samsung,82505,1,5
1292,ELECTRO_3212,laptop,xiaomi,59196,3,0
1295,ELECTRO_7806,mobile,realme,103290,1,1
10,ELECTRO_1464,laptop,apple,119492,2,5
2537,ELECTRO_5972,smartwatch,apple,149232,4,10
77,ELECTRO_6292,accessories,apple,43434,3,2
2479,ELECTRO_6072,mobile,boat,131100,4,3
937,ELECTRO_9214,accessories,boat,36113,5,7
2837,ELECTRO_2702,mobile,realme,88123,5,4
2252,ELECTRO_1485,mobile,lenovo,43681,2,5
536,ELECTRO_5269,accessories,samsung,56207,4,5
1301,ELECTRO_2478,headphones,dell,35172,4,6
236,ELECTRO_6740,tablet,xiaomi,40139,1,6
2120,ELECTRO_7497,laptop,xiaomi,7900,3,4
1123,ELECTRO_2639,headphones,hp,80281,5,1
1994,ELECTRO_7448,mobile,xiaomi,50729,1,4
847,ELECTRO_7192,accessories,lenovo,48367,2,4
2573,ELECTRO_3146,headphones,apple,3144,1,8
50,ELECTRO_1060,accessories,apple,70980,1,7
705,ELECTRO_1293,tablet,samsung,79207,2,1
2891,ELECTRO_7016,mobile,dell,23804,1,9
2815,ELECTRO_2300,accessories,hp,34324,4,4
549,ELECTRO_6796,smartwatch,dell,43589,1,4
2305,ELECTRO_3208,camera,hp,134201,4,1
388,ELECTRO_6321,accessories,sony,8490,2,8
384,ELECTRO_2438,tablet,xiaomi,4720,1,8
1019,ELECTRO_2348,smartwatch,sony,128856,5,3
736,ELECTRO_1027,camera,realme,107268,1,1
2127,ELECTRO_4354,mobile,boat,33688,3,5
734,ELECTRO_8741,mobile,oneplus,17890,2,5
1471,ELECTRO_7810,tablet,boat,122085,2,0
836,ELECTRO_3512,laptop,realme,5092,2,0
127,ELECTRO_2867,accessories,samsung,126253,3,9
1911,ELECTRO_6784,smartwatch,sony,147123,3,2
384,ELECTRO_8286,laptop,sony,143468,2,7
184,ELECTRO_2825,headphones,sony,11241,4,4
245,ELECTRO_4647,camera,hp,129596,5,4
1883,ELECTRO_7648,mobile,lenovo,107678,1,0
2099,ELECTRO_8090,headphones,lenovo,106024,3,5
127,ELECTRO_3110,laptop,xiaomi,49633,5,5
1343,ELECTRO_3907,mobile,hp,95173,4,2
1395,ELECTRO_4624,mobile,apple,64108,3,9
778,ELECTRO_1072,camera,lenovo,120779,2,9
949,ELECTRO_7358,tablet,xiaomi,70902,5,5
2158,ELECTRO_7575,accessories,dell,139159,4,7
2296,ELECTRO_8857,accessories,realme,31831,5,9
1168,ELECTRO_1408,headphones,samsung,80768,3,0
1221,ELECTRO_7870,tablet,hp,97310,4,3
45,ELECTRO_5549,headphones,apple,19142,5,9
378,ELECTRO_1230,tablet,dell,80487,2,3
2586,ELECTRO_8426,tablet,lenovo,45814,5,7
920,ELECTRO_2525,laptop,oneplus,38817,1,4
335,ELECTRO_9499,mobile,boat,1264,2,7
869,ELECTRO_8483,laptop,sony,141485,5,6
752,ELECTRO_3003,smartwatch,oneplus,718,2,8
2928,ELECTRO_4858,headphones,sony,55215,2,1
1344,ELECTRO_8842,headphones,dell,145682,1,6
2928,ELECTRO_7554,camera,apple,47482,3,6
1196,ELECTRO_7835,camera,oneplus,139794,5,10
2422,ELECTRO_4298,laptop,apple,108257,5,5
609,ELECTRO_7116,smartwatch,boat,95829,5,0
259,ELECTRO_7575,accessories,boat,46426,3,6
46,ELECTRO_2135,laptop,oneplus,82264,4,6
1241,ELECTRO_1339,tablet,realme,75005,1,9
1354,ELECTRO_8087,mobile,apple,78898,1,10
46,ELECTRO_7868,tablet,sony,24951,2,6
423,ELECTRO_3870,camera,dell,81609,1,2
1677,ELECTRO_3547,tablet,lenovo,54594,4,3
1493,ELECTRO_7545,headphones,boat,19235,1,2
1579,ELECTRO_4380,accessories,lenovo,128267,5,1
2174,ELECTRO_9732,mobile,lenovo,39510,2,2
1710,ELECTRO_5965,headphones,sony,135105,2,4
749,ELECTRO_3018,camera,hp,123651,1,8
2328,ELECTRO_5939,camera,xiaomi,130095,5,3
1483,ELECTRO_3120,camera,xiaomi,116498,1,6
1728,ELECTRO_5162,accessories,xiaomi,8955,4,6
2520,ELECTRO_1108,headphones,boat,4357,4,9
93,ELECTRO_8926,mobile,boat,138470,1,6
2967,ELECTRO_5052,smartwatch,apple,146060,3,8
299,ELECTRO_1982,mobile,oneplus,34023,3,8
2101,ELECTRO_5656,headphones,apple,2110,4,10
1990,ELECTRO_9182,accessories,sony,38946,4,10
2991,ELECTRO_9848,camera,hp,28726,2,9
2380,ELECTRO_6888,smartwatch,lenovo,95332,5,1
566,ELECTRO_9144,camera,boat,74943,5,10
2295,ELECTRO_4753,camera,realme,89061,2,7
1503,ELECTRO_3308,camera,oneplus,140309,2,9
1128,ELECTRO_3634,laptop,dell,80658,1,9
1868,ELECTRO_6018,camera,dell,78427,4,8
2064,ELECTRO_3924,mobile,dell,87034,5,1
470,ELECTRO_7055,accessories,lenovo,31526,4,1
1426,ELECTRO_2281,headphones,oneplus,85223,3,8
2111,ELECTRO_2785,headphones,apple,15617,2,4
1424,ELECTRO_7194,laptop,samsung,74022,3,8
2806,ELECTRO_3338,smartwatch,realme,129084,3,6
1460,ELECTRO_7480,laptop,hp,105789,3,9
1331,ELECTRO_6617,mobile,apple,84655,2,5
1466,ELECTRO_8837,tablet,sony,55597,1,0
487,ELECTRO_8167,mobile,lenovo,96320,4,7
298,ELECTRO_6967,headphones,apple,97782,4,8
800,ELECTRO_6720,smartwatch,hp,38530,1,2
725,ELECTRO_5062,smartwatch,dell,137945,5,7
1640,ELECTRO_8728,mobile,lenovo,6127,1,7
1,ELECTRO_6882,tablet,oneplus,67247,3,8
1413,ELECTRO_4799,mobile,oneplus,142673,5,6
1553,ELECTRO_8014,smartwatch,samsung,14317,1,0
1727,ELECTRO_4743,accessories,oneplus,37519,4,6
1726,ELECTRO_9604,accessories,dell,126522,3,7
2548,ELECTRO_6146,smartwatch,xiaomi,148992,3,6
2322,ELECTRO_8261,laptop,oneplus,33785,5,2
2536,ELECTRO_9007,camera,apple,107282,2,2
1560,ELECTRO_8831,headphones,hp,128669,3,9
620,ELECTRO_8131,accessories,lenovo,120509,2,9
2338,ELECTRO_5582,smartwatch,samsung,136245,1,3
322,ELECTRO_2442,laptop,xiaomi,84947,1,4
162,ELECTRO_8406,accessories,apple,18956,2,5
325,ELECTRO_6364,camera,hp,106419,5,9
528,ELECTRO_8260,accessories,realme,59868,5,4
1368,ELECTRO_3271,accessories,dell,100942,4,3
987,ELECTRO_7326,mobile,xiaomi,94208,5,9
1663,ELECTRO_6413,tablet,xiaomi,81531,5,7
1128,ELECTRO_2357,mobile,boat,73314,5,8
279,ELECTRO_6580,accessories,oneplus,81454,5,5
584,ELECTRO_1779,laptop,hp,9502,1,0
964,ELECTRO_5934,camera,oneplus,82867,1,7
2187,ELECTRO_2264,mobile,oneplus,107971,4,0
505,ELECTRO_8217,accessories,apple,26715,1,10
1744,ELECTRO_1182,smartwatch,apple,72942,3,9
792,ELECTRO_9251,mobile,lenovo,112574,4,7
2162,ELECTRO_4594,tablet,oneplus,7537,5,4
357,ELECTRO_3018,camera,hp,85075,4,3
1890,ELECTRO_4230,accessories,lenovo,10403,5,1
159,ELECTRO_4832,mobile,dell,114672,2,6
2023,ELECTRO_1789,headphones,sony,98571,4,7
1632,ELECTRO_5537,tablet,sony,75690,2,7
654,ELECTRO_1095,accessories,lenovo,59954,4,2
303,ELECTRO_4159,tablet,realme,129357,2,4
761,ELECTRO_5430,accessories,hp,148809,5,6
16,ELECTRO_1758,accessories,xiaomi,1575,2,2
2615,ELECTRO_1645,laptop,hp,90716,3,9
2125,ELECTRO_8046,smartwatch,lenovo,79574,5,1
1773,ELECTRO_1876,camera,boat,123480,2,8
477,ELECTRO_7202,camera,oneplus,82224,5,5
284,ELECTRO_5826,tablet,samsung,40715,3,8
1067,ELECTRO_7057,headphones,hp,124035,4,8
457,ELECTRO_9416,accessories,boat,125492,2,8
2640,ELECTRO_1016,mobile,xiaomi,125011,5,6
656,ELECTRO_2125,mobile,xiaomi,88483,5,10
25,ELECTRO_3564,mobile,xiaomi,61708,3,7
2064,ELECTRO_9085,smartwatch,apple,14295,5,2
2106,ELECTRO_6792,tablet,oneplus,73697,2,1
1899,ELECTRO_4885,tablet,sony,93013,2,10
1163,ELECTRO_1696,accessories,oneplus,76880,4,1
988,ELECTRO_1246,camera,realme,143632,3,9
1555,ELECTRO_6780,camera,lenovo,28230,5,8
2489,ELECTRO_1383,tablet,xiaomi,39788,3,1
2803,ELECTRO_6413,camera,hp,93446,5,7
2948,ELECTRO_6259,tablet,lenovo,149573,5,2
882,ELECTRO_4974,accessories,apple,13347,4,2
2201,ELECTRO_7915,camera,lenovo,53164,1,2
1525,ELECTRO_9122,headphones,xiaomi,93898,4,3
2980,ELECTRO_6026,accessories,samsung,129295,4,0
2615,ELECTRO_5519,accessories,hp,61921,3,0
154,ELECTRO_2525,laptop,hp,113391,2,10
1826,ELECTRO_6066,smartwatch,oneplus,34343,4,7
2429,ELECTRO_7170,mobile,apple,142136,1,9
847,ELECTRO_2815,headphones,hp,82070,1,6
865,ELECTRO_5974,mobile,dell,26087,2,0
1327,ELECTRO_2742,smartwatch,samsung,72162,1,9
2717,ELECTRO_7109,camera,apple,144807,4,7
2908,ELECTRO_5838,mobile,samsung,91532,5,1
1820,ELECTRO_9694,laptop,apple,16354,4,6
1161,ELECTRO_7377,smartwatch,samsung,94228,2,9
1348,ELECTRO_1439,headphones,hp,25379,4,4
537,ELECTRO_7113,camera,boat,22914,2,5
765,ELECTRO_1932,laptop,sony,43716,1,1
2317,ELECTRO_6722,laptop,dell,36024,2,0
2098,ELECTRO_9378,accessories,dell,28560,2,7
1797,ELECTRO_6308,mobile,realme,18888,5,4
1088,ELECTRO_7169,camera,apple,18224,3,10
1091,ELECTRO_2587,mobile,dell,18705,4,3
1205,ELECTRO_7973,headphones,sony,13669,1,5
848,ELECTRO_8097,mobile,realme,31066,4,6
1058,ELECTRO_9143,mobile,samsung,81894,2,0
2429,ELECTRO_9623,headphones,sony,8116,4,6
1585,ELECTRO_4069,headphones,lenovo,93683,4,4
1082,ELECTRO_8209,camera,oneplus,68329,5,2
5,ELECTRO_2872,smartwatch,apple,60095,1,3
1265,ELECTRO_3880,headphones,hp,120911,4,6
2096,ELECTRO_2735,mobile,sony,127682,3,6
2815,ELECTRO_5624,accessories,apple,35640,4,9
485,ELECTRO_6833,mobile,sony,140070,2,8
2347,ELECTRO_2541,laptop,dell,53170,4,10
2916,ELECTRO_3386,mobile,oneplus,58479,3,9
1207,ELECTRO_8974,laptop,dell,843,4,3
1085,ELECTRO_9681,mobile,realme,145538,2,0
1254,ELECTRO_8001,accessories,apple,143937,1,0
419,ELECTRO_1404,smartwatch,realme,16642,5,8
2350,ELECTRO_6546,laptop,boat,81173,4,1
1951,ELECTRO_8818,smartwatch,lenovo,50141,2,9
1847,ELECTRO_1509,camera,oneplus,80774,3,9
37,ELECTRO_2098,tablet,dell,40727,1,0
564,ELECTRO_7726,smartwatch,hp,34754,4,2
1001,ELECTRO_4751,mobile,realme,148049,5,8
452,ELECTRO_7617,laptop,apple,46123,3,10
2539,ELECTRO_9601,mobile,realme,45515,4,8
1048,ELECTRO_1754,headphones,lenovo,82110,5,1
66,ELECTRO_4515,mobile,apple,27431,5,3
884,ELECTRO_8830,mobile,oneplus,9518,3,5
1783,ELECTRO_3644,headphones,lenovo,79992,1,0
1449,ELECTRO_6731,mobile,dell,5370,4,1
1406,ELECTRO_4888,laptop,lenovo,74800,1,4
11,ELECTRO_3884,headphones,sony,40093,2,8
1911,ELECTRO_3778,laptop,lenovo,106701,3,9
2862,ELECTRO_3405,tablet,lenovo,96912,4,9
1440,ELECTRO_7016,accessories,realme,10477,1,3
2369,ELECTRO_3325,accessories,xiaomi,71974,4,8
36,ELECTRO_1709,headphones,boat,8973,4,4
61,ELECTRO_4875,tablet,lenovo,142479,2,9
294,ELECTRO_5851,camera,apple,128029,1,6
2756,ELECTRO_6647,tablet,xiaomi,115014,4,8
122,ELECTRO_3708,mobile,xiaomi,25262,5,2
1869,ELECTRO_1000,laptop,lenovo,146842,5,9
1076,ELECTRO_8581,laptop,lenovo,86369,4,4
1247,ELECTRO_1425,tablet,sony,115050,2,3
2139,ELECTRO_7296,accessories,realme,42278,5,4
315,ELECTRO_7093,accessories,lenovo,143094,2,0
24,ELECTRO_6686,smartwatch,apple,66395,2,10
2351,ELECTRO_7678,smartwatch,sony,108931,2,1
2106,ELECTRO_2295,tablet,oneplus,138059,5,9
1214,ELECTRO_3436,tablet,realme,88053,2,0
2235,ELECTRO_7037,laptop,sony,11407,4,4
2548,ELECTRO_1462,camera,oneplus,14978,3,5
648,ELECTRO_2475,accessories,realme,50011,2,0
1747,ELECTRO_2628,laptop,sony,133671,2,2
1204,ELECTRO_9690,tablet,dell,9332,1,7
2875,ELECTRO_9985,camera,hp,10813,5,7
1514,ELECTRO_9444,headphones,dell,146605,2,8
2197,ELECTRO_6793,camera,samsung,83987,2,5
2728,ELECTRO_1376,laptop,boat,42347,2,1
603,ELECTRO_3171,laptop,realme,148049,1,0
1683,ELECTRO_8275,tablet,sony,109913,2,1
2031,ELECTRO_6755,smartwatch,hp,64917,3,6
1685,ELECTRO_5226,laptop,realme,120767,3,4
2812,ELECTRO_5487,headphones,hp,59237,5,10
213,ELECTRO_8052,accessories,sony,101869,4,10
1576,ELECTRO_5662,smartwatch,xiaomi,47335,3,10
1757,ELECTRO_5983,camera,xiaomi,46216,5,4
2125,ELECTRO_6590,smartwatch,apple,5840,4,4
2980,ELECTRO_3558,headphones,realme,148219,2,6
2370,ELECTRO_2369,accessories,realme,143518,2,2
804,ELECTRO_6997,mobile,xiaomi,80937,5,1
1412,ELECTRO_2361,headphones,realme,26885,4,1
1902,ELECTRO_4436,accessories,boat,92247,4,2
2695,ELECTRO_5828,tablet,lenovo,25845,5,8
2082,ELECTRO_7133,camera,samsung,108157,1,7
1004,ELECTRO_3151,tablet,samsung,5500,2,3
2996,ELECTRO_5745,accessories,apple,61711,1,4
1786,ELECTRO_7447,tablet,dell,47401,3,5
2815,ELECTRO_7408,camera,boat,89460,3,6
1351,ELECTRO_9647,smartwatch,samsung,105286,1,5
2291,ELECTRO_7995,smartwatch,oneplus,22468,4,1
2700,ELECTRO_3596,headphones,sony,87185,4,10
2944,ELECTRO_6038,tablet,realme,27870,2,0
344,ELECTRO_3044,accessories,lenovo,100128,3,1
2754,ELECTRO_7844,camera,samsung,124318,5,9
121,ELECTRO_4148,tablet,samsung,87874,2,1
1495,ELECTRO_4855,tablet,realme,21906,4,10
2582,ELECTRO_4553,mobile,xiaomi,75072,5,1
1401,ELECTRO_4773,smartwatch,dell,29500,5,2
1371,ELECTRO_5692,mobile,oneplus,97696,5,6
2384,ELECTRO_8266,smartwatch,samsung,90641,1,2
