user_id,product_id,category,brand,price,rating,purchase_count,text_feature,rating_norm,purchase_norm,value_for_money,value_norm,price_norm
2798,ELECTRO_9823,mobile,lenovo,47651,3,7,mobile lenovo,0.5,0.7000000000000001,6.295775534616272e-05,0.005824454160456832,-0.6353124881887708
2693,ELECTRO_1559,camera,sony,28094,3,9,camera sony,0.5,0.9,0.00010678436676870506,0.010359252039828274,-1.0879219579291248
2331,ELECTRO_1876,tablet,samsung,110003,5,4,tablet samsung,1.0,0.4,4.545330581893221e-05,0.00401324544458471,0.8077056463538766
149,ELECTRO_1469,laptop,lenovo,54469,5,1,laptop lenovo,1.0,0.1,9.179533312526392e-05,0.008808316757043843,-0.4775228801359133
667,ELECTRO_7312,tablet,dell,36289,1,3,tablet dell,0.0,0.30000000000000004,2.755655983906969e-05,0.0021614452920548696,-0.8982643108195375
2364,ELECTRO_4083,camera,realme,143058,2,1,camera realme,0.25,0.1,1.3980343636846593e-05,0.0007566961123803672,1.5727005853663736
257,ELECTRO_2200,tablet,dell,135919,1,10,tablet dell,0.0,1.0,7.35732311155909e-06,7.140335397972113e-05,1.4074820444615115
2014,ELECTRO_4652,headphones,realme,123976,4,6,headphones realme,0.75,0.6000000000000001,3.2264309221139574e-05,0.0026485623933200147,1.1310840847995467
388,ELECTRO_7538,tablet,apple,136832,1,1,tablet apple,0.0,0.1,7.3082319925163705e-06,6.632383048235137e-05,1.4286116883676803
2066,ELECTRO_9594,smartwatch,oneplus,53903,5,3,smartwatch oneplus,1.0,0.30000000000000004,9.275921562807265e-05,0.008908050963906388,-0.4906218707721582
1086,ELECTRO_1503,tablet,oneplus,43161,2,0,tablet oneplus,0.25,0.0,4.633812932971896e-05,0.00410479931220291,-0.7392249757448474
1079,ELECTRO_6069,tablet,oneplus,12281,3,2,tablet oneplus,0.5,0.2,0.0002442797817767283,0.024586085832435246,-1.453883687489089
137,ELECTRO_2301,smartwatch,apple,66641,3,0,smartwatch apple,0.5,0.0,4.501733167269399e-05,0.003968134618772497,-0.1958251521776585
1144,ELECTRO_9926,accessories,hp,67820,4,7,accessories hp,0.75,0.7000000000000001,5.897965202005308e-05,0.005412834508797346,-0.16853944553431455
1553,ELECTRO_2851,smartwatch,boat,59025,4,8,smartwatch boat,0.75,0.8,6.776789495976281e-05,0.006322165715405264,-0.37208294844204143
734,ELECTRO_9874,smartwatch,hp,20290,5,8,smartwatch hp,1.0,0.8,0.0002464268112370626,0.02480824183144237,-1.268530655676925
1056,ELECTRO_2651,laptop,apple,131940,5,4,laptop apple,1.0,0.4,3.7896013339396696e-05,0.0032312823222348003,1.3153956774268505
1275,ELECTRO_6555,smartwatch,xiaomi,32689,2,4,smartwatch xiaomi,0.25,0.4,6.118266083391966e-05,0.005640782766102503,-0.981579445608374
1704,ELECTRO_6907,tablet,oneplus,10353,4,7,tablet oneplus,0.75,0.7000000000000001,0.00038636144112817543,0.039287464438062844,-1.4985035707871104
24,ELECTRO_5649,laptop,sony,67457,5,10,laptop sony,1.0,1.0,7.412129208236358e-05,0.006979560181078129,-0.1769403882921889
1172,ELECTRO_3272,camera,realme,87351,5,9,camera realme,1.0,0.9,5.7240329246373825e-05,0.005232864463895216,0.28346830378812016
2447,ELECTRO_2006,mobile,boat,103258,1,10,mobile boat,0.0,1.0,9.684479652908249e-06,0.0003121973420644919,0.6516054840897928
1465,ELECTRO_5618,accessories,xiaomi,22226,2,6,accessories xiaomi,0.25,0.6000000000000001,8.99847026005579e-05,0.008620968404131056,-1.2237256276349284
1673,ELECTRO_6835,camera,apple,13635,3,3,camera apple,0.5,0.30000000000000004,0.00022002200220022002,0.022076101058088108,-1.4225479395712877
77,ELECTRO_3190,laptop,samsung,93082,5,10,laptop samsung,1.0,1.0,5.371607829655573e-05,0.004868205522332884,0.4161013697533484
455,ELECTRO_1896,laptop,oneplus,59186,3,4,laptop oneplus,0.5,0.4,5.068766262291758e-05,0.004554851317458041,-0.36835691046954067
620,ELECTRO_6086,laptop,xiaomi,22420,3,0,laptop xiaomi,0.5,0.0,0.00013380909901873327,0.01315553709404933,-1.21923586759353
1858,ELECTRO_9621,mobile,lenovo,70227,4,2,mobile lenovo,0.75,0.2,5.695814999928802e-05,0.005203667001217799,-0.11283402069077862
2193,ELECTRO_7519,tablet,dell,67150,3,3,tablet dell,0.5,0.30000000000000004,4.4676098287416235e-05,0.0039328267457314076,-0.1840453178422369
639,ELECTRO_7577,laptop,oneplus,143637,4,2,laptop oneplus,0.75,0.2,2.7847977888705558e-05,0.0021915987059421124,1.5861004362115783
286,ELECTRO_8831,smartwatch,sony,90461,5,2,smartwatch sony,1.0,0.2,5.527243784614364e-05,0.005029244118654309,0.3554433230084761
214,ELECTRO_5594,laptop,apple,44412,3,3,laptop apple,0.5,0.30000000000000004,6.754931099702783e-05,0.006299548541535294,-0.7102729664057268
2239,ELECTRO_4993,mobile,apple,130010,5,9,mobile apple,1.0,0.9,3.845858010922237e-05,0.00328949185548423,1.2707295079428353
2613,ELECTRO_3410,laptop,oneplus,61288,2,2,laptop oneplus,0.25,0.2,3.263281555932646e-05,0.0026866922351376572,-0.31971012899005896
2881,ELECTRO_4058,laptop,dell,59863,1,7,laptop dell,0.0,0.7000000000000001,1.6704809314601675e-05,0.001038600206191947,-0.35268903651064004
1062,ELECTRO_4148,tablet,sony,105538,2,7,tablet sony,0.25,0.7000000000000001,1.8950520191779263e-05,0.0012709669028850025,0.7043717361227225
2035,ELECTRO_1490,camera,dell,20707,2,4,camera dell,0.25,0.4,9.658569565847298e-05,0.009303981951132825,-1.258879985897218
1494,ELECTRO_3810,mobile,dell,108277,2,3,mobile dell,0.25,0.30000000000000004,1.8471143456135652e-05,0.0012213651533165084,0.767760667841229
259,ELECTRO_5657,tablet,lenovo,104836,5,3,tablet lenovo,1.0,0.30000000000000004,4.769354038689e-05,0.004245045500266045,0.6881252848388995
846,ELECTRO_4293,headphones,xiaomi,13178,3,1,headphones xiaomi,0.5,0.1,0.0002276521475185916,0.02286560236074301,-1.4331243330708707
1220,ELECTRO_9647,laptop,dell,36938,2,1,laptop dell,0.25,0.1,5.4144783150143485e-05,0.004912564184748799,-0.88324444346455
896,ELECTRO_3424,accessories,realme,70815,3,2,accessories realme,0.5,0.2,4.236390595212879e-05,0.0036935811239864574,-0.09922588200860201
1593,ELECTRO_5787,smartwatch,apple,115936,2,4,smartwatch apple,0.25,0.4,1.7250897046646426e-05,0.0010951046314451745,0.9450136171044785
1590,ELECTRO_8540,accessories,dell,5674,2,0,accessories dell,0.25,0.0,0.00035248501938667606,0.03578222594282687,-1.6067901029196008
256,ELECTRO_1005,tablet,hp,106057,1,0,tablet hp,0.0,0.0,9.4288920108998e-06,0.00028575134819563204,0.7163830013881132
2907,ELECTRO_2958,tablet,oneplus,108912,3,8,tablet oneplus,0.5,0.8,2.754517408550022e-05,0.0021602671929624234,0.7824565318942598
896,ELECTRO_8305,mobile,apple,125722,4,1,mobile apple,0.75,0.1,3.1816229458646855e-05,0.002602198983264176,1.1714919251721323
1114,ELECTRO_7094,laptop,xiaomi,131178,4,0,laptop xiaomi,0.75,0.0,3.0492918019789905e-05,0.0024652741854781926,1.2977606405632134
2095,ELECTRO_5703,tablet,lenovo,74589,1,6,tablet lenovo,0.0,0.6000000000000001,1.3406802611645148e-05,0.0006973510583048823,-0.011883849038305116
1869,ELECTRO_6777,tablet,sony,95181,5,7,tablet sony,1.0,0.7000000000000001,5.2531492629831583e-05,0.004745634865030563,0.4646787219538394
1286,ELECTRO_4411,tablet,dell,18643,3,9,tablet dell,0.5,0.9,0.0001609183071394089,0.015960562979163664,-1.3066473298428174
1563,ELECTRO_8451,laptop,xiaomi,97545,5,0,laptop xiaomi,1.0,0.0,5.125839356194577e-05,0.004613905608172961,0.5193889937985087
76,ELECTRO_7186,camera,boat,41378,2,3,camera boat,0.25,0.30000000000000004,4.8334863937358016e-05,0.004311404102545697,-0.7804891105583184
554,ELECTRO_8971,laptop,apple,138806,3,7,laptop apple,0.5,0.7000000000000001,2.1612898577871273e-05,0.0015464467419018164,1.474296153943559
1467,ELECTRO_4872,mobile,dell,115933,1,0,mobile dell,0.0,0.0,8.625671724185521e-06,0.00020264107490202917,0.9449441878254878
2057,ELECTRO_4824,tablet,boat,95371,4,9,tablet boat,0.75,0.9,4.1941470677669315e-05,0.003649871183276664,0.46907590962325024
2441,ELECTRO_1415,smartwatch,sony,65031,3,7,smartwatch sony,0.5,0.7000000000000001,4.613184481247405e-05,0.004083454778345834,-0.23308553190266593
345,ELECTRO_8177,smartwatch,sony,68598,4,0,smartwatch sony,0.75,0.0,5.8310737922388405e-05,0.005343621075837043,-0.15053411918272713
2841,ELECTRO_5806,camera,sony,95970,2,3,camera sony,0.25,0.30000000000000004,2.083984578514119e-05,0.0014664579394065495,0.48293862232839274
847,ELECTRO_6845,laptop,samsung,101933,1,0,laptop samsung,0.0,0.0,9.810365632327116e-06,0.0003252229320880376,0.6209408858689016
1234,ELECTRO_4381,tablet,oneplus,144170,1,8,tablet oneplus,0.0,0.8,6.93625580911424e-06,2.783495915699419e-05,1.5984357047789253
1459,ELECTRO_6457,smartwatch,oneplus,80339,2,0,smartwatch oneplus,0.25,0.0,2.4894509515926262e-05,0.0018859993981484632,0.12118893569386423
145,ELECTRO_3728,headphones,sony,59626,1,6,headphones sony,0.0,0.6000000000000001,1.6771207191493643e-05,0.0010454704829838595,-0.3581739495509051
1872,ELECTRO_8278,smartwatch,lenovo,76587,1,2,smartwatch lenovo,0.0,0.2,1.3057046235000719e-05,0.0006611612999908732,0.034356050769499116
1619,ELECTRO_4013,mobile,sony,85797,1,8,mobile sony,0.0,0.8,1.1655419187151066e-05,0.0005161330817930825,0.24750393727093906
800,ELECTRO_5413,laptop,dell,134471,4,1,laptop dell,0.75,0.1,2.9746190628462644e-05,0.002388009307342583,1.3739708458020017
2917,ELECTRO_1377,laptop,samsung,107499,3,6,laptop samsung,0.5,0.6000000000000001,2.7907236346384618e-05,0.002197730257515356,0.7497553414896415
2751,ELECTRO_8355,camera,samsung,82231,4,7,camera samsung,0.75,0.7000000000000001,4.864345563108803e-05,0.004343334496269878,0.16497566764399718
2552,ELECTRO_8502,camera,oneplus,7938,4,4,camera oneplus,0.75,0.4,0.0005039052658100278,0.051449880595710464,-1.5543941403746215
1539,ELECTRO_7534,smartwatch,hp,22369,2,6,smartwatch hp,0.25,0.6000000000000001,8.940945057892619e-05,0.008561446310975164,-1.2204161653363716
2093,ELECTRO_5312,camera,lenovo,142775,5,0,camera lenovo,1.0,0.0,3.5020136578532657e-05,0.002933711521910687,1.5661510900482511
1301,ELECTRO_1951,camera,apple,114131,4,3,camera apple,0.75,0.30000000000000004,3.5047445479317624e-05,0.0029365372102618504,0.9032403342450758
1237,ELECTRO_8430,laptop,lenovo,69791,4,5,laptop lenovo,0.75,0.5,5.731398031264776e-05,0.005240485237856781,-0.12292440923742659
2033,ELECTRO_9608,accessories,sony,10088,3,7,accessories sony,0.5,0.7000000000000001,0.0002973830293417922,0.030080749613854724,-1.5046364904312886
1691,ELECTRO_4029,tablet,hp,51234,2,6,tablet hp,0.25,0.6000000000000001,3.9036577272904714e-05,0.0033492979921457846,-0.5523907859808816
1234,ELECTRO_1682,headphones,lenovo,83995,3,10,headphones lenovo,0.5,1.0,3.5716411691172094e-05,0.0030057560355468103,0.20580008369052705
1433,ELECTRO_4200,accessories,sony,13781,5,2,accessories sony,1.0,0.2,0.0003628183731224149,0.036851431822237414,-1.4191690479937404
2421,ELECTRO_6606,mobile,samsung,96300,4,10,mobile samsung,0.75,1.0,4.153686396677051e-05,0.003608005987793638,0.49057584301736945
1452,ELECTRO_6382,tablet,lenovo,85208,1,2,tablet lenovo,0.0,0.2,1.1735987231245892e-05,0.0005244695646660978,0.23387265549576555
2430,ELECTRO_5937,accessories,samsung,62303,5,3,accessories samsung,1.0,0.30000000000000004,8.02529573214773e-05,0.007614011753326459,-0.29621988959820644
1312,ELECTRO_4631,tablet,dell,113830,3,10,tablet dell,0.5,1.0,2.6355090925063693e-05,0.0020371277026607075,0.8962742632530092
957,ELECTRO_1338,mobile,hp,47449,1,6,mobile hp,0.0,0.6000000000000001,2.107525975257645e-05,0.0014908165362875012,-0.6399873929741444
1091,ELECTRO_1720,smartwatch,xiaomi,146814,1,8,smartwatch xiaomi,0.0,0.8,6.8113395180296156e-06,1.4909704077425393e-05,1.6596260426627263
1175,ELECTRO_7489,tablet,hp,40873,3,9,tablet hp,0.5,0.9,7.339808675653855e-05,0.006904729162401322,-0.7921763725217523
2787,ELECTRO_5399,accessories,sony,76494,2,3,accessories sony,0.25,0.30000000000000004,2.6145841503908803e-05,0.0020154763862455663,0.03220374312078751
560,ELECTRO_7105,mobile,samsung,1740,1,7,mobile samsung,0.0,0.7000000000000001,0.0005747126436781609,0.05877641432893688,-1.6978350307694017
2869,ELECTRO_1934,accessories,apple,53078,3,4,accessories apple,0.5,0.4,5.6520592335807676e-05,0.005158392326766632,-0.5097149224945998
1353,ELECTRO_2978,headphones,xiaomi,64979,1,0,headphones xiaomi,0.0,0.0,1.5389587405161666e-05,0.0009025124427933906,-0.23428897273850466
2545,ELECTRO_9404,smartwatch,apple,116285,3,5,smartwatch apple,0.5,0.5,2.5798684267102377e-05,0.001979555564393743,0.9530905565603963
1309,ELECTRO_6435,tablet,hp,131827,1,4,tablet hp,0.0,0.4,7.585699439416812e-06,9.503375691648913e-05,1.312780507918201
516,ELECTRO_3486,mobile,apple,10045,1,6,mobile apple,0.0,0.6000000000000001,9.955201592832254e-05,0.009610911061840468,-1.5056316434301553
695,ELECTRO_8062,accessories,boat,48516,2,5,accessories boat,0.25,0.5,4.122351389232418e-05,0.0035755832380765747,-0.6152937127464532
1288,ELECTRO_3099,smartwatch,boat,132497,3,6,smartwatch boat,0.5,0.6000000000000001,2.2642022083518873e-05,0.0016529315222565582,1.328286380226123
1944,ELECTRO_8220,accessories,boat,28189,4,0,accessories boat,0.75,0.0,0.0001418993224307354,0.013992643290069726,-1.0857233640944195
1076,ELECTRO_8962,headphones,apple,30729,5,1,headphones apple,1.0,0.1,0.00016271274691659346,0.01614623605385752,-1.026939907882296
2280,ELECTRO_6556,mobile,hp,1853,4,0,mobile hp,0.75,0.0,0.0021586616297895305,0.22266972640817848,-1.695219861260752
841,ELECTRO_3498,smartwatch,dell,32312,5,4,smartwatch dell,1.0,0.4,0.0001547412725922258,0.0153214169841584,-0.9903043916682048
2208,ELECTRO_7110,accessories,sony,125744,3,10,accessories sony,0.5,1.0,2.385799720066166e-05,0.001778750087817648,1.1720010732180641
2835,ELECTRO_8577,smartwatch,realme,82388,3,7,smartwatch realme,0.5,0.7000000000000001,3.641306986454338e-05,0.0030778401849872565,0.16860913324451032
382,ELECTRO_8854,camera,dell,111565,3,3,camera dell,0.5,0.30000000000000004,2.6890153722045443e-05,0.0020924913631931155,0.8438551576150329
195,ELECTRO_1266,accessories,dell,33456,3,6,accessories dell,0.5,0.6000000000000001,8.96700143472023e-05,0.008588407191259232,-0.9638286932797524
862,ELECTRO_6525,accessories,oneplus,13104,3,1,accessories oneplus,0.5,0.1,0.00022893772893772894,0.022998623183116348,-1.4348369219526411
510,ELECTRO_9924,smartwatch,boat,128380,5,6,smartwatch boat,1.0,0.6000000000000001,3.8946876460507865e-05,0.0033400165295678695,1.2330062663578898
851,ELECTRO_4499,camera,sony,20339,3,10,camera sony,0.5,1.0,0.00014749987708343576,0.014572140142279163,-1.2673966441200768
2691,ELECTRO_2181,smartwatch,boat,33376,2,5,smartwatch boat,0.25,0.5,5.992329817833173e-05,0.005510474834128042,-0.9656801407195043
1921,ELECTRO_9630,accessories,sony,12507,1,0,accessories sony,0.0,0.0,7.995522507395858e-05,0.007583205000971108,-1.4486533484717898
1665,ELECTRO_2310,accessories,dell,41241,1,5,accessories dell,0.0,0.5,2.4247714652893965e-05,0.001819074671867696,-0.7836597142988935
2231,ELECTRO_5837,camera,dell,10881,2,1,camera dell,0.25,0.1,0.00018380663541953864,0.018328848803189364,-1.4862840176847476
1431,ELECTRO_2152,headphones,oneplus,131954,4,10,headphones oneplus,0.75,1.0,3.0313594131288176e-05,0.002446719303800071,1.315719680728807
973,ELECTRO_4460,smartwatch,realme,136885,3,6,smartwatch realme,0.5,0.6000000000000001,2.191620703510246e-05,0.0015778304721059712,1.429838272296516
172,ELECTRO_3057,accessories,samsung,76317,3,5,accessories samsung,0.5,0.5,3.930972129407603e-05,0.003377560567959107,0.028107415660336386
430,ELECTRO_6537,camera,dell,86066,2,2,camera dell,0.25,0.2,2.323798015476495e-05,0.0017145960979552156,0.2537294292871049
994,ELECTRO_5202,headphones,lenovo,70417,2,4,headphones lenovo,0.25,0.4,2.8402232415467856e-05,0.0022489481603263704,-0.1084368330213678
1036,ELECTRO_4653,smartwatch,samsung,88288,5,8,smartwatch samsung,1.0,0.8,5.663283798477709e-05,0.0051700065336239154,0.3051533819262145
2882,ELECTRO_5615,camera,lenovo,73306,4,4,camera lenovo,0.75,0.4,5.456579270455352e-05,0.004956126604305418,-0.041576437353326556
1236,ELECTRO_1704,headphones,lenovo,112799,5,4,headphones lenovo,1.0,0.4,4.4326634101366144e-05,0.0038966672207675144,0.8724137343732064
2354,ELECTRO_6370,laptop,lenovo,12473,2,1,laptop lenovo,0.25,0.1,0.00016034634811192176,0.015901381616499566,-1.4494402136336844
1473,ELECTRO_9707,camera,apple,69672,5,0,camera apple,1.0,0.0,7.176484096911241e-05,0.006735735044605966,-0.1256784373040576
549,ELECTRO_9420,headphones,samsung,137300,3,4,headphones samsung,0.5,0.4,2.184996358339403e-05,0.0015709761738935588,1.4394426558902291
778,ELECTRO_8867,mobile,samsung,26695,2,7,mobile samsung,0.25,0.7000000000000001,7.492039707810451e-05,0.007062244639731423,-1.1202991450317865
2369,ELECTRO_1422,camera,xiaomi,143895,5,8,camera xiaomi,1.0,0.8,3.4747558983981374e-05,0.002905507555014457,1.5920713542047782
1944,ELECTRO_9982,tablet,lenovo,1577,1,7,tablet lenovo,0.0,0.7000000000000001,0.0006341154090044388,0.06492289760671656,-1.701607354927896
452,ELECTRO_9187,smartwatch,oneplus,36880,2,4,smartwatch oneplus,0.25,0.4,5.422993492407809e-05,0.0049213749522557925,-0.8845867428583701
1072,ELECTRO_4484,mobile,oneplus,40145,3,6,mobile oneplus,0.5,0.6000000000000001,7.47291069871715e-05,0.007042451599143722,-0.8090245442234948
392,ELECTRO_9528,accessories,apple,62498,3,8,accessories apple,0.5,0.8,4.8001536049153576e-05,0.00427691422182023,-0.2917069864638111
1457,ELECTRO_5905,laptop,oneplus,9004,2,9,laptop oneplus,0.25,0.9,0.0002221235006663705,0.022293545904460598,-1.529723603239927
1978,ELECTRO_5442,tablet,samsung,65902,1,4,tablet samsung,0.0,0.4,1.5174046311189342e-05,0.0008802101186086749,-0.21292789790236688
1500,ELECTRO_5683,camera,lenovo,40806,4,7,camera lenovo,0.75,0.7000000000000001,9.802480027446944e-05,0.00945288802324265,-0.7937269597525446
751,ELECTRO_5248,laptop,boat,95020,1,1,laptop boat,0.0,0.1,1.0524100189433804e-05,0.0003990739977065114,0.4609526839813387
2568,ELECTRO_7952,camera,boat,67784,2,5,camera boat,0.25,0.5,2.9505488020771865e-05,0.0023631034878076997,-0.16937259688220294
2068,ELECTRO_5155,laptop,samsung,107491,3,9,laptop samsung,0.5,0.9,2.7909313337860846e-05,0.0021979451665908277,0.7495701967456663
1711,ELECTRO_5722,camera,oneplus,102568,3,3,camera oneplus,0.5,0.30000000000000004,2.9248888542235396e-05,0.0023365527978650934,0.6356367499219324
542,ELECTRO_8321,accessories,apple,56881,4,2,accessories apple,0.75,0.2,7.032225171850003e-05,0.0065864684127094324,-0.4217017398273929
2748,ELECTRO_2560,tablet,samsung,24068,3,8,tablet samsung,0.5,0.8,0.00012464683397041715,0.01220750532150914,-1.1810960503346404
1746,ELECTRO_5816,laptop,realme,38883,5,1,laptop realme,1.0,0.1,0.00012859090090785175,0.01261560318268163,-0.8382311275855814
2286,ELECTRO_4806,mobile,xiaomi,48231,5,7,mobile xiaomi,1.0,0.7000000000000001,0.00010366776554498145,0.010036773158585841,-0.6218894942505694
293,ELECTRO_5419,tablet,lenovo,74946,5,5,tablet lenovo,1.0,0.5,6.67147012515678e-05,0.006213190359121306,-0.003621764838412167
1167,ELECTRO_6650,headphones,samsung,82505,1,5,headphones samsung,0.0,0.5,1.2120477546815345e-05,0.0005642532899208959,0.1713168751251475
1292,ELECTRO_3212,laptop,xiaomi,59196,3,0,laptop xiaomi,0.5,0.0,5.067909993918508e-05,0.004553965325163143,-0.3681254795395717
1295,ELECTRO_7806,mobile,realme,103290,1,1,mobile realme,0.0,0.1,9.68147933004163e-06,0.00031188689465979106,0.6523460630656935
10,ELECTRO_1464,laptop,apple,119492,2,5,laptop apple,0.25,0.5,1.6737522177216884e-05,0.0010419850496740355,1.0273104558014514
2537,ELECTRO_5972,smartwatch,apple,149232,4,10,smartwatch apple,0.75,1.0,2.680390264822558e-05,0.002083566849662265,1.7155860415292281
77,ELECTRO_6292,accessories,apple,43434,3,2,accessories apple,0.5,0.2,6.907031357922365e-05,0.006456928705330307,-0.732906911356694
2479,ELECTRO_6072,mobile,boat,131100,4,3,mobile boat,0.75,0.30000000000000004,3.0511060259344013e-05,0.00246715138717795,1.2959554793094552
937,ELECTRO_9214,accessories,boat,36113,5,7,accessories boat,1.0,0.7000000000000001,0.00013845429623681222,0.01363618183956054,-0.9023374951869917
2837,ELECTRO_2702,mobile,realme,88123,5,4,mobile realme,1.0,0.4,5.67388763432929e-05,0.0051809784638672425,0.30133477158172617
2252,ELECTRO_1485,mobile,lenovo,43681,2,5,mobile lenovo,0.25,0.5,4.5786497561869004e-05,0.004047721238177929,-0.7271905673864599
536,ELECTRO_5269,accessories,samsung,56207,4,5,accessories samsung,0.75,0.5,7.116551319230701e-05,0.006673721800983221,-0.43730018450730285
1301,ELECTRO_2478,headphones,dell,35172,4,6,headphones dell,0.75,0.6000000000000001,0.00011372682815876265,0.011077597770136277,-0.9241151456970736
236,ELECTRO_6740,tablet,xiaomi,40139,1,6,tablet xiaomi,0.0,0.6000000000000001,2.4913425845187973e-05,0.0018879566959416798,-0.8091634027814762
2120,ELECTRO_7497,laptop,xiaomi,7900,3,4,laptop xiaomi,0.5,0.4,0.00037974683544303797,0.03860304237438463,-1.5552735779085036
1123,ELECTRO_2639,headphones,hp,80281,5,1,headphones hp,1.0,0.1,6.228123715449484e-05,0.0057544539217581625,0.11984663630004408
1994,ELECTRO_7448,mobile,xiaomi,50729,1,4,mobile xiaomi,0.0,0.4,1.9712590431508603e-05,0.0013498193259879028,-0.5640780479443156
847,ELECTRO_7192,accessories,lenovo,48367,2,4,accessories lenovo,0.25,0.4,4.1350507577480516e-05,0.003588723443888705,-0.6187420336029912
2573,ELECTRO_3146,headphones,apple,3144,1,8,headphones apple,0.0,0.8,0.0003180661577608143,0.032220860469997836,-1.6653421282017553
50,ELECTRO_1060,accessories,apple,70980,1,7,accessories apple,0.0,0.7000000000000001,1.4088475626937166e-05,0.0007678846734723327,-0.09540727166411367
705,ELECTRO_1293,tablet,samsung,79207,2,1,tablet samsung,0.25,0.1,2.525029353466234e-05,0.00192281284462105,0.09499095442137455
2891,ELECTRO_7016,mobile,dell,23804,1,9,mobile dell,0.0,0.9,4.2009746261132585e-05,0.0036569357488694036,-1.1872058268858217
2815,ELECTRO_2300,accessories,hp,34324,4,4,accessories hp,0.75,0.4,0.0001165365342034728,0.01136832179829272,-0.9437404885584441
549,ELECTRO_6796,smartwatch,dell,43589,1,4,smartwatch dell,0.0,0.4,2.294156782674528e-05,0.0016839259194291207,-0.7293197319421746
2305,ELECTRO_3208,camera,hp,134201,4,1,camera hp,0.75,0.1,2.980603721283746e-05,0.002394201713168669,1.367722210692839
388,ELECTRO_6321,accessories,sony,8490,2,8,accessories sony,0.25,0.8,0.00023557126030624264,0.023685003512470475,-1.5416191530403331
384,ELECTRO_2438,tablet,xiaomi,4720,1,8,tablet xiaomi,0.0,0.8,0.000211864406779661,0.02123202379057448,-1.6288686136386425
1019,ELECTRO_2348,smartwatch,sony,128856,5,3,smartwatch sony,1.0,0.30000000000000004,3.880300490469982e-05,0.0033251299479909835,1.2440223786244138
736,ELECTRO_1027,camera,realme,107268,1,1,camera realme,0.0,0.1,9.322444717902823e-06,0.00027473710495666624,0.7444092870073579
2127,ELECTRO_4354,mobile,boat,33688,3,5,mobile boat,0.5,0.5,8.905248159582047e-05,0.00852451025466038,-0.9584594957044718
734,ELECTRO_8741,mobile,oneplus,17890,2,5,mobile oneplus,0.25,0.5,0.00011179429849077697,0.010877636350447412,-1.3240740788694825
1471,ELECTRO_7810,tablet,boat,122085,2,0,tablet boat,0.25,0.0,1.6382028914281034e-05,0.0010052016880915074,1.0873204959424105
836,ELECTRO_3512,laptop,realme,5092,2,0,laptop realme,0.25,0.0,0.00039277297721916735,0.03995087462026071,-1.6202593830437961
127,ELECTRO_2867,accessories,samsung,126253,3,9,accessories samsung,0.5,0.9,2.3761811600516422e-05,0.0017687976356109427,1.1837809075534858
1911,ELECTRO_6784,smartwatch,sony,147123,3,2,smartwatch sony,0.5,0.2,2.0391101323382476e-05,0.0014200257520319988,1.6667772583987681
384,ELECTRO_8286,laptop,sony,143468,2,7,laptop sony,0.25,0.7000000000000001,1.3940390888560515e-05,0.000752562148281341,1.5821892534951023
184,ELECTRO_2825,headphones,sony,11241,4,4,headphones sony,0.75,0.4,0.00035584022773774577,0.03612939382146087,-1.477952504205864
245,ELECTRO_4647,camera,hp,129596,5,4,camera hp,1.0,0.4,3.85814376986944e-05,0.003302204093964887,1.261148267442119
1883,ELECTRO_7648,mobile,lenovo,107678,1,0,mobile lenovo,0.0,0.0,9.286948123107784e-06,0.0002710642249968286,0.7538979551360865
2099,ELECTRO_8090,headphones,lenovo,106024,3,5,headphones lenovo,0.5,0.5,2.8295480268618426e-05,0.002237902373453098,0.7156192793192154
127,ELECTRO_3110,laptop,xiaomi,49633,5,5,laptop xiaomi,1.0,0.5,0.00010073942739709467,0.009733774108645852,-0.589442877868917
1343,ELECTRO_3907,mobile,hp,95173,4,2,mobile hp,0.75,0.2,4.202872663465479e-05,0.0036588996734075873,0.46449357720986423
1395,ELECTRO_4624,mobile,apple,64108,3,9,mobile apple,0.5,0.9,4.679603169651214e-05,0.004152179080213559,-0.2544466067388037
778,ELECTRO_1072,camera,lenovo,120779,2,9,camera lenovo,0.25,0.9,1.6559170054396873e-05,0.001023530717885802,1.0570956164884604
949,ELECTRO_7358,tablet,xiaomi,70902,5,5,tablet xiaomi,1.0,0.5,7.051987250007052e-05,0.006606916498292537,-0.0972124329178718
2158,ELECTRO_7575,accessories,dell,139159,4,7,accessories dell,0.75,0.7000000000000001,2.8744098477281384e-05,0.002284321497251608,1.4824656657714643
2296,ELECTRO_8857,accessories,realme,31831,5,9,accessories realme,1.0,0.9,0.00015707957651346172,0.015563364406493052,-1.0014362193997133
1168,ELECTRO_1408,headphones,samsung,80768,3,0,headphones samsung,0.5,0.0,3.714342313787639e-05,0.0031534108113167873,0.1311173225895339
1221,ELECTRO_7870,tablet,hp,97310,4,3,tablet hp,0.75,0.30000000000000004,4.110574452779776e-05,0.0035633974850106946,0.5139503669442375
45,ELECTRO_5549,headphones,apple,19142,5,9,headphones apple,1.0,0.9,0.0002612057256295058,0.026337435795358823,-1.295098926437365
378,ELECTRO_1230,tablet,dell,80487,2,3,tablet dell,0.25,0.30000000000000004,2.4848733335818208e-05,0.0018812628757995564,0.12461411345740528
2586,ELECTRO_8426,tablet,lenovo,45814,5,7,tablet lenovo,1.0,0.7000000000000001,0.00010913694503863447,0.010602676448041679,-0.6778263500240743
