user_id,product_id,category,brand,price,rating,purchase_count
1974,ELECTRO_7149,Laptop,Realme,36896,2,10
2240,ELECTRO_7068,Mobile,Apple,97803,2,2
518,ELECTRO_7045,Accessories,Samsung,26270,5,9
359,ELECTRO_7390,Headphones,OnePlus,92772,5,10
2599,ELECTRO_3856,Laptop,HP,111532,2,3
2073,ELECTRO_2226,Tablet,Realme,5361,4,6
2187,ELECTRO_4380,Tablet,Realme,83148,3,6
207,ELECTRO_3350,Camera,Lenovo,8493,4,8
1223,ELECTRO_2573,Mobile,Apple,29386,5,8
328,ELECTRO_2866,Headphones,Xiaomi,65364,2,7
1201,ELECTRO_8101,Accessories,Dell,139679,3,1
1470,ELECTRO_8106,Smartwatch,Lenovo,61619,5,4
1108,ELECTRO_5385,Camera,Sony,46811,2,2
1626,ELECTRO_1088,Accessories,Realme,65068,1,2
2362,ELECTRO_4980,Accessories,Xiaomi,111968,5,10
2049,ELECTRO_1436,Camera,Sony,114991,1,9
859,ELECTRO_7334,Smartwatch,Lenovo,17314,2,8
2290,ELECTRO_8415,Tablet,Apple,147662,5,4
106,ELECTRO_5047,Tablet,Apple,6988,3,5
2897,ELECTRO_5811,Camera,Realme,3549,3,3
1682,ELECTRO_3455,Mobile,Lenovo,83948,3,10
1997,ELECTRO_5459,Mobile,HP,81999,4,10
1752,ELECTRO_4854,Headphones,Samsung,3386,3,2
401,ELECTRO_7598,Mobile,Lenovo,1807,5,1
2416,ELECTRO_1768,Headphones,Apple,107589,3,2
241,ELECTRO_2860,Headphones,Lenovo,148115,4,6
315,ELECTRO_2561,Camera,HP,149313,3,4
1136,ELECTRO_6898,Mobile,Boat,44042,2,4
590,ELECTRO_2964,Accessories,Dell,138627,3,3
183,ELECTRO_4594,Laptop,Apple,147647,4,1
392,ELECTRO_5494,Tablet,Samsung,89406,3,4
2046,ELECTRO_2077,Smartwatch,OnePlus,76446,1,6
1688,ELECTRO_6451,Accessories,Dell,23055,5,1
2695,ELECTRO_3552,Laptop,Sony,11038,2,1
1218,ELECTRO_8668,Camera,Realme,14937,1,5
2298,ELECTRO_8718,Laptop,Samsung,52964,1,0
1290,ELECTRO_7675,Camera,Xiaomi,19384,5,7
863,ELECTRO_2241,Laptop,Sony,130462,3,6
1249,ELECTRO_2637,Laptop,HP,32010,2,6
128,ELECTRO_8194,Smartwatch,Boat,77183,4,8
1677,ELECTRO_3150,Headphones,Realme,27181,1,9
675,ELECTRO_4471,Tablet,Lenovo,24204,1,4
2389,ELECTRO_1318,Mobile,Samsung,140712,3,5
674,ELECTRO_1800,Mobile,OnePlus,82117,4,8
991,ELECTRO_1446,Smartwatch,Dell,12460,3,10
1053,ELECTRO_9980,Accessories,Sony,56028,3,0
2923,ELECTRO_7159,Headphones,Apple,99638,2,0
2718,ELECTRO_4421,Accessories,HP,26980,3,0
1312,ELECTRO_8716,Accessories,Dell,40177,5,7
421,ELECTRO_5949,Laptop,Apple,38482,3,0
1106,ELECTRO_9488,Headphones,Lenovo,135163,1,8
336,ELECTRO_2086,Laptop,Samsung,84243,4,7
931,ELECTRO_2903,Laptop,HP,87146,4,1
1204,ELECTRO_4001,Smartwatch,Xiaomi,17161,5,7
2135,ELECTRO_9529,Tablet,OnePlus,104843,4,10
2286,ELECTRO_6770,Mobile,Apple,55278,1,1
1927,ELECTRO_8835,Accessories,Apple,16336,3,7
2680,ELECTRO_1655,Accessories,OnePlus,57715,2,6
1490,ELECTRO_3132,Headphones,Sony,132461,3,4
1602,ELECTRO_9846,Headphones,Lenovo,48322,1,1
1681,ELECTRO_3652,Accessories,OnePlus,109727,5,8
1595,ELECTRO_8376,Tablet,OnePlus,141690,2,2
1347,ELECTRO_6269,Headphones,Realme,40596,1,9
1153,ELECTRO_1341,Accessories,Boat,66049,1,9
605,ELECTRO_4709,Headphones,OnePlus,122110,1,4
52,ELECTRO_1038,Headphones,Realme,81964,5,3
2293,ELECTRO_3471,Headphones,Lenovo,68540,4,3
2798,ELECTRO_9823,Mobile,Lenovo,47651,3,7
2693,ELECTRO_1559,Camera,Sony,28094,3,9
2331,ELECTRO_1876,Tablet,Samsung,110003,5,4
149,ELECTRO_1469,Laptop,Lenovo,54469,5,1
667,ELECTRO_7312,Tablet,Dell,36289,1,3
2364,ELECTRO_4083,Camera,Realme,143058,2,1
257,ELECTRO_2200,Tablet,Dell,135919,1,10
2014,ELECTRO_4652,Headphones,Realme,123976,4,6
388,ELECTRO_7538,Tablet,Apple,136832,1,1
2066,ELECTRO_9594,Smartwatch,OnePlus,53903,5,3
1086,ELECTRO_1503,Tablet,OnePlus,43161,2,0
1079,ELECTRO_6069,Tablet,OnePlus,12281,3,2
137,ELECTRO_2301,Smartwatch,Apple,66641,3,0
1144,ELECTRO_9926,Accessories,HP,67820,4,7
1553,ELECTRO_2851,Smartwatch,Boat,59025,4,8
734,ELECTRO_9874,Smartwatch,HP,20290,5,8
1056,ELECTRO_2651,Laptop,Apple,131940,5,4
1275,ELECTRO_6555,Smartwatch,Xiaomi,32689,2,4
1704,ELECTRO_6907,Tablet,OnePlus,10353,4,7
24,ELECTRO_5649,Laptop,Sony,67457,5,10
1172,ELECTRO_3272,Camera,Realme,87351,5,9
2447,ELECTRO_2006,Mobile,Boat,103258,1,10
1465,ELECTRO_5618,Accessories,Xiaomi,22226,2,6
1673,ELECTRO_6835,Camera,Apple,13635,3,3
77,ELECTRO_3190,Laptop,Samsung,93082,5,10
455,ELECTRO_1896,Laptop,OnePlus,59186,3,4
620,ELECTRO_6086,Laptop,Xiaomi,22420,3,0
1858,ELECTRO_9621,Mobile,Lenovo,70227,4,2
2193,ELECTRO_7519,Tablet,Dell,67150,3,3
639,ELECTRO_7577,Laptop,OnePlus,143637,4,2
286,ELECTRO_8831,Smartwatch,Sony,90461,5,2
214,ELECTRO_5594,Laptop,Apple,44412,3,3
2239,ELECTRO_4993,Mobile,Apple,130010,5,9
2613,ELECTRO_3410,Laptop,OnePlus,61288,2,2
2881,ELECTRO_4058,Laptop,Dell,59863,1,7
1062,ELECTRO_4148,Tablet,Sony,105538,2,7
2035,ELECTRO_1490,Camera,Dell,20707,2,4
1494,ELECTRO_3810,Mobile,Dell,108277,2,3
259,ELECTRO_5657,Tablet,Lenovo,104836,5,3
846,ELECTRO_4293,Headphones,Xiaomi,13178,3,1
1220,ELECTRO_9647,Laptop,Dell,36938,2,1
896,ELECTRO_3424,Accessories,Realme,70815,3,2
1593,ELECTRO_5787,Smartwatch,Apple,115936,2,4
1590,ELECTRO_8540,Accessories,Dell,5674,2,0
256,ELECTRO_1005,Tablet,HP,106057,1,0
2907,ELECTRO_2958,Tablet,OnePlus,108912,3,8
896,ELECTRO_8305,Mobile,Apple,125722,4,1
1114,ELECTRO_7094,Laptop,Xiaomi,131178,4,0
2095,ELECTRO_5703,Tablet,Lenovo,74589,1,6
1869,ELECTRO_6777,Tablet,Sony,95181,5,7
1286,ELECTRO_4411,Tablet,Dell,18643,3,9
1563,ELECTRO_8451,Laptop,Xiaomi,97545,5,0
76,ELECTRO_7186,Camera,Boat,41378,2,3
554,ELECTRO_8971,Laptop,Apple,138806,3,7
1467,ELECTRO_4872,Mobile,Dell,115933,1,0
2057,ELECTRO_4824,Tablet,Boat,95371,4,9
2441,ELECTRO_1415,Smartwatch,Sony,65031,3,7
345,ELECTRO_8177,Smartwatch,Sony,68598,4,0
2841,ELECTRO_5806,Camera,Sony,95970,2,3
847,ELECTRO_6845,Laptop,Samsung,101933,1,0
1234,ELECTRO_4381,Tablet,OnePlus,144170,1,8
1459,ELECTRO_6457,Smartwatch,OnePlus,80339,2,0
145,ELECTRO_3728,Headphones,Sony,59626,1,6
1872,ELECTRO_8278,Smartwatch,Lenovo,76587,1,2
1619,ELECTRO_4013,Mobile,Sony,85797,1,8
800,ELECTRO_5413,Laptop,Dell,134471,4,1
2917,ELECTRO_1377,Laptop,Samsung,107499,3,6
2751,ELECTRO_8355,Camera,Samsung,82231,4,7
2552,ELECTRO_8502,Camera,OnePlus,7938,4,4
1539,ELECTRO_7534,Smartwatch,HP,22369,2,6
2093,ELECTRO_5312,Camera,Lenovo,142775,5,0
1301,ELECTRO_1951,Camera,Apple,114131,4,3
1237,ELECTRO_8430,Laptop,Lenovo,69791,4,5
2033,ELECTRO_9608,Accessories,Sony,10088,3,7
1691,ELECTRO_4029,Tablet,HP,51234,2,6
1234,ELECTRO_1682,Headphones,Lenovo,83995,3,10
1433,ELECTRO_4200,Accessories,Sony,13781,5,2
2421,ELECTRO_6606,Mobile,Samsung,96300,4,10
1452,ELECTRO_6382,Tablet,Lenovo,85208,1,2
2430,ELECTRO_5937,Accessories,Samsung,62303,5,3
1312,ELECTRO_4631,Tablet,Dell,113830,3,10
957,ELECTRO_1338,Mobile,HP,47449,1,6
1091,ELECTRO_1720,Smartwatch,Xiaomi,146814,1,8
1175,ELECTRO_7489,Tablet,HP,40873,3,9
2787,ELECTRO_5399,Accessories,Sony,76494,2,3
560,ELECTRO_7105,Mobile,Samsung,1740,1,7
2869,ELECTRO_1934,Accessories,Apple,53078,3,4
1353,ELECTRO_2978,Headphones,Xiaomi,64979,1,0
2545,ELECTRO_9404,Smartwatch,Apple,116285,3,5
1309,ELECTRO_6435,Tablet,HP,131827,1,4
516,ELECTRO_3486,Mobile,Apple,10045,1,6
695,ELECTRO_8062,Accessories,Boat,48516,2,5
1288,ELECTRO_3099,Smartwatch,Boat,132497,3,6
1944,ELECTRO_8220,Accessories,Boat,28189,4,0
1076,ELECTRO_8962,Headphones,Apple,30729,5,1
2280,ELECTRO_6556,Mobile,HP,1853,4,0
841,ELECTRO_3498,Smartwatch,Dell,32312,5,4
2208,ELECTRO_7110,Accessories,Sony,125744,3,10
2835,ELECTRO_8577,Smartwatch,Realme,82388,3,7
382,ELECTRO_8854,Camera,Dell,111565,3,3
195,ELECTRO_1266,Accessories,Dell,33456,3,6
862,ELECTRO_6525,Accessories,OnePlus,13104,3,1
510,ELECTRO_9924,Smartwatch,Boat,128380,5,6
851,ELECTRO_4499,Camera,Sony,20339,3,10
2691,ELECTRO_2181,Smartwatch,Boat,33376,2,5
1921,ELECTRO_9630,Accessories,Sony,12507,1,0
1665,ELECTRO_2310,Accessories,Dell,41241,1,5
2231,ELECTRO_5837,Camera,Dell,10881,2,1
1431,ELECTRO_2152,Headphones,OnePlus,131954,4,10
973,ELECTRO_4460,Smartwatch,Realme,136885,3,6
172,ELECTRO_3057,Accessories,Samsung,76317,3,5
430,ELECTRO_6537,Camera,Dell,86066,2,2
994,ELECTRO_5202,Headphones,Lenovo,70417,2,4
1036,ELECTRO_4653,Smartwatch,Samsung,88288,5,8
2882,ELECTRO_5615,Camera,Lenovo,73306,4,4
1236,ELECTRO_1704,Headphones,Lenovo,112799,5,4
2354,ELECTRO_6370,Laptop,Lenovo,12473,2,1
1473,ELECTRO_9707,Camera,Apple,69672,5,0
549,ELECTRO_9420,Headphones,Samsung,137300,3,4
778,ELECTRO_8867,Mobile,Samsung,26695,2,7
2369,ELECTRO_1422,Camera,Xiaomi,143895,5,8
1944,ELECTRO_9982,Tablet,Lenovo,1577,1,7
452,ELECTRO_9187,Smartwatch,OnePlus,36880,2,4
1072,ELECTRO_4484,Mobile,OnePlus,40145,3,6
392,ELECTRO_9528,Accessories,Apple,62498,3,8
1457,ELECTRO_5905,Laptop,OnePlus,9004,2,9
1978,ELECTRO_5442,Tablet,Samsung,65902,1,4
1500,ELECTRO_5683,Camera,Lenovo,40806,4,7
751,ELECTRO_5248,Laptop,Boat,95020,1,1
2568,ELECTRO_7952,Camera,Boat,67784,2,5
2068,ELECTRO_5155,Laptop,Samsung,107491,3,9
1711,ELECTRO_5722,Camera,OnePlus,102568,3,3
542,ELECTRO_8321,Accessories,Apple,56881,4,2
2748,ELECTRO_2560,Tablet,Samsung,24068,3,8
1746,ELECTRO_5816,Laptop,Realme,38883,5,1
2286,ELECTRO_4806,Mobile,Xiaomi,48231,5,7
293,ELECTRO_5419,Tablet,Lenovo,74946,5,5
1167,ELECTRO_6650,Headphones,Samsung,82505,1,5
1292,ELECTRO_3212,Laptop,Xiaomi,59196,3,0
1295,ELECTRO_7806,Mobile,Realme,103290,1,1
10,ELECTRO_1464,Laptop,Apple,119492,2,5
2537,ELECTRO_5972,Smartwatch,Apple,149232,4,10
77,ELECTRO_6292,Accessories,Apple,43434,3,2
2479,ELECTRO_6072,Mobile,Boat,131100,4,3
937,ELECTRO_9214,Accessories,Boat,36113,5,7
2837,ELECTRO_2702,Mobile,Realme,88123,5,4
2252,ELECTRO_1485,Mobile,Lenovo,43681,2,5
536,ELECTRO_5269,Accessories,Samsung,56207,4,5
1301,ELECTRO_2478,Headphones,Dell,35172,4,6
236,ELECTRO_6740,Tablet,Xiaomi,40139,1,6
2120,ELECTRO_7497,Laptop,Xiaomi,7900,3,4
1123,ELECTRO_2639,Headphones,HP,80281,5,1
1994,ELECTRO_7448,Mobile,Xiaomi,50729,1,4
847,ELECTRO_7192,Accessories,Lenovo,48367,2,4
2573,ELECTRO_3146,Headphones,Apple,3144,1,8
50,ELECTRO_1060,Accessories,Apple,70980,1,7
705,ELECTRO_1293,Tablet,Samsung,79207,2,1
2891,ELECTRO_7016,Mobile,Dell,23804,1,9
2815,ELECTRO_2300,Accessories,HP,34324,4,4
549,ELECTRO_6796,Smartwatch,Dell,43589,1,4
2305,ELECTRO_3208,Camera,HP,134201,4,1
388,ELECTRO_6321,Accessories,Sony,8490,2,8
384,ELECTRO_2438,Tablet,Xiaomi,4720,1,8
1019,ELECTRO_2348,Smartwatch,Sony,128856,5,3
736,ELECTRO_1027,Camera,Realme,107268,1,1
2127,ELECTRO_4354,Mobile,Boat,33688,3,5
734,ELECTRO_8741,Mobile,OnePlus,17890,2,5
1471,ELECTRO_7810,Tablet,Boat,122085,2,0
836,ELECTRO_3512,Laptop,Realme,5092,2,0
127,ELECTRO_2867,Accessories,Samsung,126253,3,9
1911,ELECTRO_6784,Smartwatch,Sony,147123,3,2
384,ELECTRO_8286,Laptop,Sony,143468,2,7
184,ELECTRO_2825,Headphones,Sony,11241,4,4
245,ELECTRO_4647,Camera,HP,129596,5,4
1883,ELECTRO_7648,Mobile,Lenovo,107678,1,0
2099,ELECTRO_8090,Headphones,Lenovo,106024,3,5
127,ELECTRO_3110,Laptop,Xiaomi,49633,5,5
1343,ELECTRO_3907,Mobile,HP,95173,4,2
1395,ELECTRO_4624,Mobile,Apple,64108,3,9
778,ELECTRO_1072,Camera,Lenovo,120779,2,9
949,ELECTRO_7358,Tablet,Xiaomi,70902,5,5
2158,ELECTRO_7575,Accessories,Dell,139159,4,7
2296,ELECTRO_8857,Accessories,Realme,31831,5,9
1168,ELECTRO_1408,Headphones,Samsung,80768,3,0
1221,ELECTRO_7870,Tablet,HP,97310,4,3
45,ELECTRO_5549,Headphones,Apple,19142,5,9
378,ELECTRO_1230,Tablet,Dell,80487,2,3
2586,ELECTRO_8426,Tablet,Lenovo,45814,5,7
920,ELECTRO_2525,Laptop,OnePlus,38817,1,4
335,ELECTRO_9499,Mobile,Boat,1264,2,7
869,ELECTRO_8483,Laptop,Sony,141485,5,6
752,ELECTRO_3003,Smartwatch,OnePlus,718,2,8
2928,ELECTRO_4858,Headphones,Sony,55215,2,1
1344,ELECTRO_8842,Headphones,Dell,145682,1,6
2928,ELECTRO_7554,Camera,Apple,47482,3,6
1196,ELECTRO_7835,Camera,OnePlus,139794,5,10
2422,ELECTRO_4298,Laptop,Apple,108257,5,5
609,ELECTRO_7116,Smartwatch,Boat,95829,5,0
259,ELECTRO_7575,Accessories,Boat,46426,3,6
46,ELECTRO_2135,Laptop,OnePlus,82264,4,6
1241,ELECTRO_1339,Tablet,Realme,75005,1,9
1354,ELECTRO_8087,Mobile,Apple,78898,1,10
46,ELECTRO_7868,Tablet,Sony,24951,2,6
423,ELECTRO_3870,Camera,Dell,81609,1,2
1677,ELECTRO_3547,Tablet,Lenovo,54594,4,3
1493,ELECTRO_7545,Headphones,Boat,19235,1,2
1579,ELECTRO_4380,Accessories,Lenovo,128267,5,1
2174,ELECTRO_9732,Mobile,Lenovo,39510,2,2
1710,ELECTRO_5965,Headphones,Sony,135105,2,4
749,ELECTRO_3018,Camera,HP,123651,1,8
2328,ELECTRO_5939,Camera,Xiaomi,130095,5,3
1483,ELECTRO_3120,Camera,Xiaomi,116498,1,6
1728,ELECTRO_5162,Accessories,Xiaomi,8955,4,6
2520,ELECTRO_1108,Headphones,Boat,4357,4,9
93,ELECTRO_8926,Mobile,Boat,138470,1,6
2967,ELECTRO_5052,Smartwatch,Apple,146060,3,8
299,ELECTRO_1982,Mobile,OnePlus,34023,3,8
2101,ELECTRO_5656,Headphones,Apple,2110,4,10
1990,ELECTRO_9182,Accessories,Sony,38946,4,10
2991,ELECTRO_9848,Camera,HP,28726,2,9
2380,ELECTRO_6888,Smartwatch,Lenovo,95332,5,1
566,ELECTRO_9144,Camera,Boat,74943,5,10
2295,ELECTRO_4753,Camera,Realme,89061,2,7
1503,ELECTRO_3308,Camera,OnePlus,140309,2,9
1128,ELECTRO_3634,Laptop,Dell,80658,1,9
1868,ELECTRO_6018,Camera,Dell,78427,4,8
2064,ELECTRO_3924,Mobile,Dell,87034,5,1
470,ELECTRO_7055,Accessories,Lenovo,31526,4,1
1426,ELECTRO_2281,Headphones,OnePlus,85223,3,8
2111,ELECTRO_2785,Headphones,Apple,15617,2,4
1424,ELECTRO_7194,Laptop,Samsung,74022,3,8
2806,ELECTRO_3338,Smartwatch,Realme,129084,3,6
1460,ELECTRO_7480,Laptop,HP,105789,3,9
1331,ELECTRO_6617,Mobile,Apple,84655,2,5
1466,ELECTRO_8837,Tablet,Sony,55597,1,0
487,ELECTRO_8167,Mobile,Lenovo,96320,4,7
298,ELECTRO_6967,Headphones,Apple,97782,4,8
800,ELECTRO_6720,Smartwatch,HP,38530,1,2
725,ELECTRO_5062,Smartwatch,Dell,137945,5,7
1640,ELECTRO_8728,Mobile,Lenovo,6127,1,7
1,ELECTRO_6882,Tablet,OnePlus,67247,3,8
1413,ELECTRO_4799,Mobile,OnePlus,142673,5,6
1553,ELECTRO_8014,Smartwatch,Samsung,14317,1,0
1727,ELECTRO_4743,Accessories,OnePlus,37519,4,6
1726,ELECTRO_9604,Accessories,Dell,126522,3,7
2548,ELECTRO_6146,Smartwatch,Xiaomi,148992,3,6
2322,ELECTRO_8261,Laptop,OnePlus,33785,5,2
2536,ELECTRO_9007,Camera,Apple,107282,2,2
1560,ELECTRO_8831,Headphones,HP,128669,3,9
620,ELECTRO_8131,Accessories,Lenovo,120509,2,9
2338,ELECTRO_5582,Smartwatch,Samsung,136245,1,3
322,ELECTRO_2442,Laptop,Xiaomi,84947,1,4
162,ELECTRO_8406,Accessories,Apple,18956,2,5
325,ELECTRO_6364,Camera,HP,106419,5,9
528,ELECTRO_8260,Accessories,Realme,59868,5,4
1368,ELECTRO_3271,Accessories,Dell,100942,4,3
987,ELECTRO_7326,Mobile,Xiaomi,94208,5,9
1663,ELECTRO_6413,Tablet,Xiaomi,81531,5,7
1128,ELECTRO_2357,Mobile,Boat,73314,5,8
279,ELECTRO_6580,Accessories,OnePlus,81454,5,5
584,ELECTRO_1779,Laptop,HP,9502,1,0
964,ELECTRO_5934,Camera,OnePlus,82867,1,7
2187,ELECTRO_2264,Mobile,OnePlus,107971,4,0
505,ELECTRO_8217,Accessories,Apple,26715,1,10
1744,ELECTRO_1182,Smartwatch,Apple,72942,3,9
792,ELECTRO_9251,Mobile,Lenovo,112574,4,7
2162,ELECTRO_4594,Tablet,OnePlus,7537,5,4
357,ELECTRO_3018,Camera,HP,85075,4,3
1890,ELECTRO_4230,Accessories,Lenovo,10403,5,1
159,ELECTRO_4832,Mobile,Dell,114672,2,6
2023,ELECTRO_1789,Headphones,Sony,98571,4,7
1632,ELECTRO_5537,Tablet,Sony,75690,2,7
654,ELECTRO_1095,Accessories,Lenovo,59954,4,2
303,ELECTRO_4159,Tablet,Realme,129357,2,4
761,ELECTRO_5430,Accessories,HP,148809,5,6
16,ELECTRO_1758,Accessories,Xiaomi,1575,2,2
2615,ELECTRO_1645,Laptop,HP,90716,3,9
2125,ELECTRO_8046,Smartwatch,Lenovo,79574,5,1
1773,ELECTRO_1876,Camera,Boat,123480,2,8
477,ELECTRO_7202,Camera,OnePlus,82224,5,5
284,ELECTRO_5826,Tablet,Samsung,40715,3,8
1067,ELECTRO_7057,Headphones,HP,124035,4,8
457,ELECTRO_9416,Accessories,Boat,125492,2,8
2640,ELECTRO_1016,Mobile,Xiaomi,125011,5,6
656,ELECTRO_2125,Mobile,Xiaomi,88483,5,10
25,ELECTRO_3564,Mobile,Xiaomi,61708,3,7
2064,ELECTRO_9085,Smartwatch,Apple,14295,5,2
2106,ELECTRO_6792,Tablet,OnePlus,73697,2,1
1899,ELECTRO_4885,Tablet,Sony,93013,2,10
1163,ELECTRO_1696,Accessories,OnePlus,76880,4,1
988,ELECTRO_1246,Camera,Realme,143632,3,9
1555,ELECTRO_6780,Camera,Lenovo,28230,5,8
2489,ELECTRO_1383,Tablet,Xiaomi,39788,3,1
2803,ELECTRO_6413,Camera,HP,93446,5,7
2948,ELECTRO_6259,Tablet,Lenovo,149573,5,2
882,ELECTRO_4974,Accessories,Apple,13347,4,2
2201,ELECTRO_7915,Camera,Lenovo,53164,1,2
1525,ELECTRO_9122,Headphones,Xiaomi,93898,4,3
2980,ELECTRO_6026,Accessories,Samsung,129295,4,0
2615,ELECTRO_5519,Accessories,HP,61921,3,0
154,ELECTRO_2525,Laptop,HP,113391,2,10
1826,ELECTRO_6066,Smartwatch,OnePlus,34343,4,7
2429,ELECTRO_7170,Mobile,Apple,142136,1,9
847,ELECTRO_2815,Headphones,HP,82070,1,6
865,ELECTRO_5974,Mobile,Dell,26087,2,0
1327,ELECTRO_2742,Smartwatch,Samsung,72162,1,9
2717,ELECTRO_7109,Camera,Apple,144807,4,7
2908,ELECTRO_5838,Mobile,Samsung,91532,5,1
1820,ELECTRO_9694,Laptop,Apple,16354,4,6
1161,ELECTRO_7377,Smartwatch,Samsung,94228,2,9
1348,ELECTRO_1439,Headphones,HP,25379,4,4
537,ELECTRO_7113,Camera,Boat,22914,2,5
765,ELECTRO_1932,Laptop,Sony,43716,1,1
2317,ELECTRO_6722,Laptop,Dell,36024,2,0
2098,ELECTRO_9378,Accessories,Dell,28560,2,7
1797,ELECTRO_6308,Mobile,Realme,18888,5,4
1088,ELECTRO_7169,Camera,Apple,18224,3,10
1091,ELECTRO_2587,Mobile,Dell,18705,4,3
1205,ELECTRO_7973,Headphones,Sony,13669,1,5
848,ELECTRO_8097,Mobile,Realme,31066,4,6
1058,ELECTRO_9143,Mobile,Samsung,81894,2,0
2429,ELECTRO_9623,Headphones,Sony,8116,4,6
1585,ELECTRO_4069,Headphones,Lenovo,93683,4,4
1082,ELECTRO_8209,Camera,OnePlus,68329,5,2
5,ELECTRO_2872,Smartwatch,Apple,60095,1,3
1265,ELECTRO_3880,Headphones,HP,120911,4,6
2096,ELECTRO_2735,Mobile,Sony,127682,3,6
2815,ELECTRO_5624,Accessories,Apple,35640,4,9
485,ELECTRO_6833,Mobile,Sony,140070,2,8
2347,ELECTRO_2541,Laptop,Dell,53170,4,10
2916,ELECTRO_3386,Mobile,OnePlus,58479,3,9
1207,ELECTRO_8974,Laptop,Dell,843,4,3
1085,ELECTRO_9681,Mobile,Realme,145538,2,0
1254,ELECTRO_8001,Accessories,Apple,143937,1,0
419,ELECTRO_1404,Smartwatch,Realme,16642,5,8
2350,ELECTRO_6546,Laptop,Boat,81173,4,1
1951,ELECTRO_8818,Smartwatch,Lenovo,50141,2,9
1847,ELECTRO_1509,Camera,OnePlus,80774,3,9
37,ELECTRO_2098,Tablet,Dell,40727,1,0
564,ELECTRO_7726,Smartwatch,HP,34754,4,2
1001,ELECTRO_4751,Mobile,Realme,148049,5,8
452,ELECTRO_7617,Laptop,Apple,46123,3,10
2539,ELECTRO_9601,Mobile,Realme,45515,4,8
1048,ELECTRO_1754,Headphones,Lenovo,82110,5,1
66,ELECTRO_4515,Mobile,Apple,27431,5,3
884,ELECTRO_8830,Mobile,OnePlus,9518,3,5
1783,ELECTRO_3644,Headphones,Lenovo,79992,1,0
1449,ELECTRO_6731,Mobile,Dell,5370,4,1
1406,ELECTRO_4888,Laptop,Lenovo,74800,1,4
11,ELECTRO_3884,Headphones,Sony,40093,2,8
1911,ELECTRO_3778,Laptop,Lenovo,106701,3,9
2862,ELECTRO_3405,Tablet,Lenovo,96912,4,9
1440,ELECTRO_7016,Accessories,Realme,10477,1,3
2369,ELECTRO_3325,Accessories,Xiaomi,71974,4,8
36,ELECTRO_1709,Headphones,Boat,8973,4,4
61,ELECTRO_4875,Tablet,Lenovo,142479,2,9
294,ELECTRO_5851,Camera,Apple,128029,1,6
2756,ELECTRO_6647,Tablet,Xiaomi,115014,4,8
122,ELECTRO_3708,Mobile,Xiaomi,25262,5,2
1869,ELECTRO_1000,Laptop,Lenovo,146842,5,9
1076,ELECTRO_8581,Laptop,Lenovo,86369,4,4
1247,ELECTRO_1425,Tablet,Sony,115050,2,3
2139,ELECTRO_7296,Accessories,Realme,42278,5,4
315,ELECTRO_7093,Accessories,Lenovo,143094,2,0
24,ELECTRO_6686,Smartwatch,Apple,66395,2,10
2351,ELECTRO_7678,Smartwatch,Sony,108931,2,1
2106,ELECTRO_2295,Tablet,OnePlus,138059,5,9
1214,ELECTRO_3436,Tablet,Realme,88053,2,0
2235,ELECTRO_7037,Laptop,Sony,11407,4,4
2548,ELECTRO_1462,Camera,OnePlus,14978,3,5
648,ELECTRO_2475,Accessories,Realme,50011,2,0
1747,ELECTRO_2628,Laptop,Sony,133671,2,2
1204,ELECTRO_9690,Tablet,Dell,9332,1,7
2875,ELECTRO_9985,Camera,HP,10813,5,7
1514,ELECTRO_9444,Headphones,Dell,146605,2,8
2197,ELECTRO_6793,Camera,Samsung,83987,2,5
2728,ELECTRO_1376,Laptop,Boat,42347,2,1
603,ELECTRO_3171,Laptop,Realme,148049,1,0
1683,ELECTRO_8275,Tablet,Sony,109913,2,1
2031,ELECTRO_6755,Smartwatch,HP,64917,3,6
1685,ELECTRO_5226,Laptop,Realme,120767,3,4
2812,ELECTRO_5487,Headphones,HP,59237,5,10
213,ELECTRO_8052,Accessories,Sony,101869,4,10
1576,ELECTRO_5662,Smartwatch,Xiaomi,47335,3,10
1757,ELECTRO_5983,Camera,Xiaomi,46216,5,4
2125,ELECTRO_6590,Smartwatch,Apple,5840,4,4
2980,ELECTRO_3558,Headphones,Realme,148219,2,6
2370,ELECTRO_2369,Accessories,Realme,143518,2,2
804,ELECTRO_6997,Mobile,Xiaomi,80937,5,1
1412,ELECTRO_2361,Headphones,Realme,26885,4,1
1902,ELECTRO_4436,Accessories,Boat,92247,4,2
2695,ELECTRO_5828,Tablet,Lenovo,25845,5,8
2082,ELECTRO_7133,Camera,Samsung,108157,1,7
1004,ELECTRO_3151,Tablet,Samsung,5500,2,3
2996,ELECTRO_5745,Accessories,Apple,61711,1,4
1786,ELECTRO_7447,Tablet,Dell,47401,3,5
2815,ELECTRO_7408,Camera,Boat,89460,3,6
1351,ELECTRO_9647,Smartwatch,Samsung,105286,1,5
2291,ELECTRO_7995,Smartwatch,OnePlus,22468,4,1
2700,ELECTRO_3596,Headphones,Sony,87185,4,10
2944,ELECTRO_6038,Tablet,Realme,27870,2,0
344,ELECTRO_3044,Accessories,Lenovo,100128,3,1
2754,ELECTRO_7844,Camera,Samsung,124318,5,9
121,ELECTRO_4148,Tablet,Samsung,87874,2,1
1495,ELECTRO_4855,Tablet,Realme,21906,4,10
2582,ELECTRO_4553,Mobile,Xiaomi,75072,5,1
